name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"KYZA Adjustable Elevated pet Feeder Raised Dog Bowls , Dog Feeding Station , H-Base Double Bowl Stand , Two Stainless Stee...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41+WQe9l6qL._AC_UL320_.jpg,https://www.amazon.in/Adjustable-Elevated-Feeding-Stainless-Removable/dp/B09GFPXLM2/ref=sr_1_1014?qid=1679214648&s=pet-supplies&sr=1-1014,4.3,429,₹640,₹999
"Qpets® Flea and Tick Collar - 8 Month Protection Adjustable Waterproof Collar for Dog Puppy Kitten Cats, Natural & Safe Ef...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61Xd8A5OgQL._AC_UL320_.jpg,https://www.amazon.in/Qpets%C2%AE-Flea-Tick-Collar-Efficiently/dp/B07ZPQ8MRP/ref=sr_1_1015?qid=1679214648&s=pet-supplies&sr=1-1015,3.2,297,₹567,₹830
Caredom Herbal Pet cat - Anti Ticks & Fleas Herbal Shampoo| cat Shampoo | Anti Itch | Anti Fungal | Allergy Relief | with ...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51xE9GD0rJL._AC_UL320_.jpg,https://www.amazon.in/Caredom-Herbal-Pet-Cat-Shampoo/dp/B00PW1X50Y/ref=sr_1_1016?qid=1679214648&s=pet-supplies&sr=1-1016,4.1,195,₹188,₹230
BLUEOXY Urine Buster |Urine Destroyer Stain & Odor Remover |Dog Organic Stain Remover|Odor Neutralizer |Enzymatic Cleaner|...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61frdtmEAAL._AC_UL320_.jpg,https://www.amazon.in/BLUEOXY-Destroyer-Neutralizer-Ecological-Formulation/dp/B09MM7GKXY/ref=sr_1_1017?qid=1679214648&s=pet-supplies&sr=1-1017,4.3,21,₹428,₹675
"Petology Dog Leash 5FT Long, ½ Inch Thick Reflective Heavy Duty Rope with Anti-Slip Padded Handle for Small & Medium Dogs...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71dDYC4C7lS._AC_UL320_.jpg,https://www.amazon.in/Petology-Reflective-Anti-Slip-Padded-Handle/dp/B09999Q1BY/ref=sr_1_1018_mod_primary_new?qid=1679214648&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1018,4.1,492,₹475,₹999
"Hikari All Life Stages Cichlid Bio-Gold Plus Mini Pellet Fish Food, 250 g",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81EuHswvypL._AC_UL320_.jpg,https://www.amazon.in/Hikari-Cichlid-Bio-Gold-Plus-Pellet/dp/B014MP70U6/ref=sr_1_1019?qid=1679214648&s=pet-supplies&sr=1-1019,4.3,414,₹899,"₹1,618"
Qpets® Cat Toys Kitten Toys Cat Toy for Indoor Cats Cat Feathers Wand Cat Interactive Toys Set with Mouse Mice Balls and B...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61e9dvuB9+S._AC_UL320_.jpg,https://www.amazon.in/Qpets%C2%AE-Kitten-Indoor-Feathers-Interactive/dp/B094JJHZ5J/ref=sr_1_1020?qid=1679214648&s=pet-supplies&sr=1-1020,3.6,90,₹895,"₹1,169"
Pets Empire Pet Heavy Dog Bowl Export Quality with 100% Silicon Bonded Rubber Base Stainless Steel Dog Food Bowl Feeder Bo...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61m6UqhHgNL._AC_UL320_.jpg,https://www.amazon.in/Empire-Quality-Silicon-Stainless-Feeding/dp/B0862BMJ4Z/ref=sr_1_1021?qid=1679214648&s=pet-supplies&sr=1-1021,4.6,239,₹599,"₹1,098"
Furry Tails Mobility Plus Tablet,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41rCAmUYz6L._AC_UL320_.jpg,https://www.amazon.in/Furry-Tails-Mobility-Plus-Tablet/dp/B08K7NVY88/ref=sr_1_1022?qid=1679214648&s=pet-supplies&sr=1-1022,4.3,70,₹699,₹890
Sobo 2 Way Air Pump,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41wUSGwxPJL._AC_UL320_.jpg,https://www.amazon.in/Sobo-2-Way-Air-Pump/dp/B010ND24E8/ref=sr_1_1023?qid=1679214648&s=pet-supplies&sr=1-1023,3.9,"1,455",₹399,₹400
"RED GERMAN Cat Toy Cotton Mouse, Cat and Kitten Toy Mouse 6 Pcs Pack",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71FmqoUOacL._AC_UL320_.jpg,https://www.amazon.in/RED-GERMAN-Cotton-Mouse-Kitten/dp/B0BRW5MNGV/ref=sr_1_1024?qid=1679214648&s=pet-supplies&sr=1-1024,4.1,5,₹299,"₹1,299"
"Bellotta Wet Food for Cats and Kittens, Tuna, 85 g Pouch (Pack of 12)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31BNZdR3wrL._AC_UL320_.jpg,https://www.amazon.in/Bellotta-Food-Cats-Kittens-Pouch/dp/B0796TMM2T/ref=sr_1_1025_mod_primary_new?qid=1679214648&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1025,4.3,342,₹469,₹600
"WIGGLES Kittibles Cat Food Dry Adult, 1kg - Chicken, Tuna Fish, Ashwagandha, Rosemary Extract",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61v3SdRmBvL._AC_UL320_.jpg,https://www.amazon.in/Kittibles-Cat-Food-Dry-Adult/dp/B09XDWLJ1L/ref=sr_1_1026?qid=1679214648&s=pet-supplies&sr=1-1026,3.2,337,₹239,₹349
"Goofy Tails Recycled Paper Clumping Cat Litter - 6 Litre | Dust Free, Low Tracking and Eco-Friendly | Ultra Absorption Pap...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71-h3le05UL._AC_UL320_.jpg,https://www.amazon.in/Goofy-Tails-Eco-Friendly-Recycled-Absorption/dp/B083XPM4N1/ref=sr_1_1027?qid=1679214648&s=pet-supplies&sr=1-1027,3.1,159,₹750,₹999
"Purepet Munchy Sticks, Chicken Flavour, Dog Treats, 400 g",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61XsTpEhOkL._AC_UL320_.jpg,https://www.amazon.in/PUREPET-Munchy-Sticks-Chicken-Flavour/dp/B08519KNHT/ref=sr_1_1028?qid=1679214648&s=pet-supplies&sr=1-1028,4.0,132,,₹180
Gnawlers Calcium Milk Bone Treats for Dogs - 270 g,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61y6qYw3M4L._AC_UL320_.jpg,https://www.amazon.in/Gnawlers-Calcium-Milk-Bone-Treats/dp/B084YQNFJ7/ref=sr_1_1029?qid=1679214648&s=pet-supplies&sr=1-1029,4.4,59,₹360,₹395
"Hikari Cichlid Gold Floating Pellets Baby Fish Food for Pets, Mini 250g",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81VGw6NQLzL._AC_UL320_.jpg,https://www.amazon.in/Hikari-250g-Cichlid-Floating-Pellets/dp/B00025Z6G6/ref=sr_1_1030?qid=1679214648&s=pet-supplies&sr=1-1030,4.3,"1,002",₹649,₹979
"The Pets Company Dog Poop Scooper and Dog Waste Pick Up Bags, 90 Poop Bags (Pack of 1)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41ck7Mn+EaL._AC_UL320_.jpg,https://www.amazon.in/Pets-Company-Poop-Scooper-Waste/dp/B07WJV46XV/ref=sr_1_1031?qid=1679214648&s=pet-supplies&sr=1-1031,4.2,366,₹525,₹750
"Royal Canin Giant Puppy Dry Dog Food, Chicken 3.5 Kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51FU3vcMtpL._AC_UL320_.jpg,https://www.amazon.in/Royal-Canin-Giant-Puppy-Food/dp/B07CHWQK3V/ref=sr_1_1032_mod_primary_new?qid=1679214648&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1032,4.4,379,"₹2,460","₹2,940"
Kong Extreme Dog Toy (Large),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41iYFcSXQ6L._AC_UL320_.jpg,https://www.amazon.in/Kong-Extreme-Dog-Toy-Large/dp/B0002AR0II/ref=sr_1_1969?qid=1679214661&s=pet-supplies&sr=1-1969,4.6,"26,827","₹1,475","₹1,499"
"TAIYO HI-RED Premium Flower Horn Fish Food,1 Kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71ouc0HpafL._AC_UL320_.jpg,https://www.amazon.in/Taiyo-Hi-Red-Fish-Food/dp/B00LM65CMM/ref=sr_1_1970_mod_primary_new?qid=1679214661&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1970,3.9,724,₹625,"₹1,100"
Fifozon Dry Fish Seafood - Dry Tiny Baby Shrimp - 250 Grams,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71nsfey9E4L._AC_UL320_.jpg,https://www.amazon.in/Fifozon-Dry-Fish-Seafood-Shrimp/dp/B071VNGQTP/ref=sr_1_1971?qid=1679214661&s=pet-supplies&sr=1-1971,3.9,315,₹298,₹699
RvPaws Dog Grooming Kit - Dog Nail Cutter + Dog Nail Filer + Pet Bath Brush Grooming Comb with Adjustable Ring + Pet Singl...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61cBDCDP-DL._AC_UL320_.jpg,https://www.amazon.in/RvPaws-Dog-Grooming-Kit-Adjustable/dp/B09P3QZLN3/ref=sr_1_1972?qid=1679214661&s=pet-supplies&sr=1-1972,4.0,36,₹449,"₹1,049"
Petzlifeworld Aquarium Fish Tank Background Sticker Poster Black Colour 2 Feet Length* 2 Feet Height,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/21Zh+Gn89uL._AC_UL320_.jpg,https://www.amazon.in/Petzlifeworld-Aquarium-Background-Sticker-Poster/dp/B09J3MVRFV/ref=sr_1_1973?qid=1679214661&s=pet-supplies&sr=1-1973,3.9,39,₹299,₹499
100pcs 90x60cm Dog Training Pads/Training Pee and Potty Pads with Quick Drying Surface and Absorbent Core/Suitable for Sma...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61yOm-AcLVS._AC_UL320_.jpg,https://www.amazon.in/90x60cm-Training-Surface-Absorbent-Suitable/dp/B095ZY9C5T/ref=sr_1_1974?qid=1679214661&s=pet-supplies&sr=1-1974,3.4,28,"₹2,059","₹2,999"
"ADA Super 4 / Aquarium Additives / Indian Fish Monsters (IFM), 1 Piece",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81mfRG+KecL._AC_UL320_.jpg,https://www.amazon.in/ADA-Aquarium-Additive-Improves-Oxygenation/dp/B01HOIATZG/ref=sr_1_1975?qid=1679214661&s=pet-supplies&sr=1-1975,4.3,311,₹570,₹799
"Skypearll Solar Power Fountain with Panel Water Pump, New Upgrade 1.8W Solar Panel Kit Fountain Pump for Bird Bath, Outdoo...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71ZVVAey69L._AC_UL320_.jpg,https://www.amazon.in/Skypearll-1-4W-Fountain-Panel-Pump/dp/B08LQLC6PJ/ref=sr_1_1976?qid=1679214661&s=pet-supplies&sr=1-1976,3.0,66,₹999,"₹1,999"
"Heads Up For Tails Me-O Kitten Persian Dry Cat Food - ( 6.8 Kg, Chicken Flavour)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41f+uYuMRJS._AC_UL320_.jpg,https://www.amazon.in/Heads-Up-Tails-Kitten-Persian/dp/B099K91XTR/ref=sr_1_1977?qid=1679214661&s=pet-supplies&sr=1-1977,4.5,40,"₹2,459","₹2,999"
"4K argo Egg Laying Hen Poultry Feed, Chicken Feed 5 kg Pack",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/5101Aac30FL._AC_UL320_.jpg,https://www.amazon.in/4K-argo-Laying-Poultry-Chicken/dp/B097Q3K9S4/ref=sr_1_1978?qid=1679214661&s=pet-supplies&sr=1-1978,3.2,9,₹480,"₹1,200"
Aquarium Products India Bio- Media Porous Filter Media for Water Purification (500g),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/215St64Ld3L._AC_UL320_.jpg,https://www.amazon.in/Aquarium-Products-India-Porous-Purification/dp/B09MKYVMYT/ref=sr_1_1979?qid=1679214661&s=pet-supplies&sr=1-1979,4.3,294,₹889,"₹1,499"
"Signature Grain Zero Adult Cat Dry Food - 1.2 kg - Ocean Fish, Sardine and Mackeral | Grain, Gluten & GMO Free",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51PSZVOEQsL._AC_UL320_.jpg,https://www.amazon.in/Signature-Grain-Zero-Adult-Food/dp/B0BNHNRC6Y/ref=sr_1_1980?qid=1679214661&s=pet-supplies&sr=1-1980,3.0,3,₹400,₹410
"COLOURFUL AQUARIUM - Super Biochemical Sponge Filter to Aquarium Fish Tank, (Air Pump Not Included) (#2835 Small Size Filter)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61lba6kSxeL._AC_UL320_.jpg,https://www.amazon.in/Colourful-Aquarium-Xinyou-Xy-2835-Biochemical/dp/B01HCJLYEW/ref=sr_1_1981?qid=1679214661&s=pet-supplies&sr=1-1981,3.9,288,₹189,₹399
Kapoor pets Aquarium Decoration Kit Colorful Artificial Plant Colorful Rainbow Gravel Pebble Stone Substrate for Fish Turt...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71WyaAeuFTS._AC_UL320_.jpg,https://www.amazon.in/Kapoor-pets-Decoration-Artificial-Substrate/dp/B0974MXQH2/ref=sr_1_1982?qid=1679214661&s=pet-supplies&sr=1-1982,3.4,42,₹289,₹299
"Jainsons Pet Products® Bird Swing Toys, Birds Chew Toys with Hanging Bird Cage Toys with Ladder Nest for Small Parakeets, ...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/713jbQiJxEL._AC_UL320_.jpg,https://www.amazon.in/Jainsons-Products-Hanging-Parakeets-Cockatiels/dp/B08TH9PWKJ/ref=sr_1_1983?qid=1679214661&s=pet-supplies&sr=1-1983,4.5,206,₹698,₹899
"PAGOW 2 Pcs Pet Medicine Feeder, Silicone Syringe Cat Dog Puppy Pill Dispenser Suit with Soft Tips, Pet Cat Dog Puppy Pill...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71aotE5kXnL._AC_UL320_.jpg,https://www.amazon.in/PAGOW-Medicine-Silicone-Syringe-Dispenser/dp/B08BR1PKCG/ref=sr_1_1984?qid=1679214661&s=pet-supplies&sr=1-1984,3.8,315,₹199,₹299
"IAMS Puppy Dry Dog Food for Small & Medium Breed Dogs (<1 Years), Chicken Flavor, 3kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51AaXVlpUXL._AC_UL320_.jpg,https://www.amazon.in/IAMS-Proactive-Health-Smart-Medium/dp/B0815L84C9/ref=sr_1_1985_mod_primary_new?qid=1679214661&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1985,4.1,533,"₹1,190","₹1,360"
Water Clinic Granulated Activated Carbon / for Water Purification and Air Purification / Aquarium / Fish Tanks / Pure Acti...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61c0fyIfoDL._AC_UL320_.jpg,https://www.amazon.in/WATER-CLINIC-Granulated-Activated-Purification-Eliminate/dp/B09HV7P2KL/ref=sr_1_1986?qid=1679214661&s=pet-supplies&sr=1-1986,3.9,46,₹275,₹391
"Choostix Biskies Real Beef (Buffalo) Dry Adult Dog Treat, 1 Kg (Jar)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71TIa0XmWYL._AC_UL320_.jpg,https://www.amazon.in/Choostix-Biskies-Real-Buffalo-Treat/dp/B00LEF6HX4/ref=sr_1_1987?qid=1679214661&s=pet-supplies&sr=1-1987,3.8,354,₹255,₹300
BGE- Dog Comb Brush Pet Grooming Brush Daily Use to Clean Loose Fur & Dirt Great for Dogs and Cats with Medium Long Hair D...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41QWgpUu5SL._AC_UL320_.jpg,https://www.amazon.in/Brush-Grooming-Medium-Deshedding-Random/dp/B0BLNTZXTH/ref=sr_1_1988?qid=1679214661&s=pet-supplies&sr=1-1988,2.9,5,₹377,₹999
"JB Puppies Dog Water Bottle, Leak Proof Portable Puppy Water Dispenser Drinking Feeder Pet Care Cup for Outdoor Walking, H...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41JO-fyup+L._AC_UL320_.jpg,https://www.amazon.in/JB-Puppies-Portable-Dispenser-Drinking/dp/B09WK62F8T/ref=sr_1_1989?qid=1679214661&s=pet-supplies&sr=1-1989,4.8,7,₹279,₹599
PetzLifeworld 2 Feet Wooden Birds Cage Perches Pack of 2,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31iFCWUxuxL._AC_UL320_.jpg,https://www.amazon.in/PetzLifeworld-Feet-Wooden-Birds-Perches/dp/B09B7CYTQV/ref=sr_1_1990?qid=1679214661&s=pet-supplies&sr=1-1990,3.9,56,₹199,₹299
"Cket Bird House Nest Box Breeding House for Sparrow, Budgies and Finches Eco Friendly Pure Wooden for Garden Balcony Hangi...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/715wioyFD8L._AC_UL320_.jpg,https://www.amazon.in/Cket-Breeding-Sparrow-Budgies-Friendly/dp/B08MV1HX5R/ref=sr_1_1991?qid=1679214661&s=pet-supplies&sr=1-1991,4.0,139,₹529,"₹1,299"
Dolphin Artemia Net Set Artemia Separating Net 2 Net & Water Softener,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61+SLhUbb8L._AC_UL320_.jpg,https://www.amazon.in/Dolphin-Artemia-Separating-Water-Softener/dp/B09XLRT71Q/ref=sr_1_1992?qid=1679214661&s=pet-supplies&sr=1-1992,4.4,43,₹399,₹899
VetSafe Pest Repellent Spray for Pets/Mosquitoes Repellent Spray for pet/flea and tick Spray for Pets,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61QYcXuiECL._AC_UL320_.jpg,https://www.amazon.in/VetSafe-Pest-Repellent-Spray-Mosquitoes/dp/B09TP75QPT/ref=sr_1_1993?qid=1679214663&s=pet-supplies&sr=1-1993,3.8,39,₹209,₹350
"Katyaa Cat Brush, Dog Slicker Brushes Pet Soft Brush One Button for Shedding Removes Loose Undercoat Mats Tangled Hair Gro...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71SURxTd1+S._AC_UL320_.jpg,https://www.amazon.in/Katyaa-Shedding-Undercoat-Hair-Grooming-Massage-Self/dp/B08PC7HT66/ref=sr_1_1994?qid=1679214663&s=pet-supplies&sr=1-1994,4.4,303,₹278,₹799
JAINSONS PET PRODUCTS Turtle Basking Platform Tortoise Resting Rock Resin Hiding Cave Reptile Habitat Ornament Climbing Sh...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71nAxKklRJL._AC_UL320_.jpg,https://www.amazon.in/Jainsons-Products-Platform-Terrarium-Decoration/dp/B09X6W4V3D/ref=sr_1_1995?qid=1679214663&s=pet-supplies&sr=1-1995,3.3,48,₹399,₹499
"Arden Grange Large Breed Adult Dog Pellet Food, 2 kg , Chicken Flavor",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61t0XB3nfFL._AC_UL320_.jpg,https://www.amazon.in/Arden-Grange-Large-Breed-Adult/dp/B009GDYAPS/ref=sr_1_1996?qid=1679214663&s=pet-supplies&sr=1-1996,4.4,182,"₹1,329","₹1,550"
Kintons Aquarium Slim Hanging Filter with Oustide Pump (IQ Series) | Green Series 50% Energy Savings (IQ: 380 HF | 3 Watts...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41de59sjwUL._AC_UL320_.jpg,https://www.amazon.in/Kintons-Aquarium-Hanging-Oustide-Savings/dp/B09CH4GNB9/ref=sr_1_1997?qid=1679214663&s=pet-supplies&sr=1-1997,3.7,149,₹599,₹999
Tetra ReptoMin 275g - 1250ml,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71+QUJC1EeL._AC_UL320_.jpg,https://www.amazon.in/Tetra-ReptoMin-275g-1250ml/dp/B089GXN2V7/ref=sr_1_1998?qid=1679214663&s=pet-supplies&sr=1-1998,4.7,84,"₹1,153","₹1,800"
"Cket® Bird House Nest Box Breeding House for Sparrow, Budgies and Finches Eco Friendly Wooden Water Resistance for Garden ...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/714dXgMLYaL._AC_UL320_.jpg,https://www.amazon.in/Breeding-Sparrow-Budgies-Friendly-Resistance/dp/B08L6N7H4G/ref=sr_1_1999?qid=1679214663&s=pet-supplies&sr=1-1999,4.0,59,₹329,₹699
Heads Up For Tails Cat Litter Natural & Clumping - Lavender Scented - 10 kg,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71BK1xXVrxL._AC_UL320_.jpg,https://www.amazon.in/Heads-Up-Tails-Clumping-Lavender/dp/B08D37SCNP/ref=sr_1_2000?qid=1679214663&s=pet-supplies&sr=1-2000,4.0,59,"₹1,234","₹1,299"
COZY PUPPIES Large Dog Rope Toys for Aggressive Chewers Dog Rope Pet Tug Toy Cotton Rope Dog Chew Toys for Large Dogs Tug ...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61InEm-PqfL._AC_UL320_.jpg,https://www.amazon.in/COZY-PUPPIES-Aggressive-Teething-Interactive/dp/B08T5WBJTL/ref=sr_1_2001?qid=1679214663&s=pet-supplies&sr=1-2001,4.4,62,₹275.50,₹699
Vajraseeds Aquarium Plants Seeds Mixed 150+ and Water Grass Seeds 150+ Seeds Packet,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51QuOql1x+L._AC_UL320_.jpg,https://www.amazon.in/Aquarium-plants-seeds-mixed-Packet/dp/B07LBZW5R3/ref=sr_1_2002?qid=1679214663&s=pet-supplies&sr=1-2002,3.0,67,₹185,₹245
JAPIN 6 Knots Cotton Rope Dog Chew Toy for Medium to Adult Dogs 30 Inch Long - Extra Durable Indestructible Dog Toy for Ag...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71YrqY4uzJL._AC_UL320_.jpg,https://www.amazon.in/JAPIN-Knots-Cotton-Medium-Adult/dp/B09HRR74QY/ref=sr_1_2003?qid=1679214663&s=pet-supplies&sr=1-2003,4.4,13,₹199,₹399
BIGIMALL Acrylic sheet Transparent/Clear 3 inch x 3 inch 3mm pack of 12,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61Jf-1yM-jL._AC_UL320_.jpg,https://www.amazon.in/Acrylic-Sheet-Transparent-Clear-inch/dp/B078LR5L35/ref=sr_1_2004?qid=1679214663&s=pet-supplies&sr=1-2004,3.8,48,₹289,₹475
INR's Farm Fresh Timothy Hay Stick Treats For Rabbits / Guinea pig / Small Pets,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71bdKWkMviL._AC_UL320_.jpg,https://www.amazon.in/INRs-Farm-Fresh-Timothy-Rabbits/dp/B0BF53N7WD/ref=sr_1_2005?qid=1679214663&s=pet-supplies&sr=1-2005,4.5,22,₹279,₹350
"Akolity Foxtail Millet Kangni Seeds - All Life Stages Bird Food (Small Size, 1 Kg)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81zFdGL51AL._AC_UL320_.jpg,https://www.amazon.in/Happy-Tails-Kangni-Seed-Brown/dp/B076JBY5XQ/ref=sr_1_2006?qid=1679214663&s=pet-supplies&sr=1-2006,4.0,"1,470",₹148,₹450
"Vetpro Mobility Dry Adult Dog Food to Improve Mobility & Joint Health, Promotes Healthy Immune System, Chicken Flavor - 3kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81UfJM9uh1L._AC_UL320_.jpg,https://www.amazon.in/vetpro-Mobility-Improve-Promotes-Healthy/dp/B08MB6XVF5/ref=sr_1_2007_mod_primary_new?qid=1679214663&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2007,4.7,8,"₹1,099","₹1,450"
Gene Eleven Aquarium Gold Fish Feed (100 g),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/617AaDOBZ4L._AC_UL320_.jpg,https://www.amazon.in/Gene-Eleven-Aquarium-Gold-Fish/dp/B01CU0EJEU/ref=sr_1_2008?qid=1679214663&s=pet-supplies&sr=1-2008,4.1,220,,₹194
Schesir Chicken fillets with Ham Multipack Canned Wet Cat Food - 50g Each - Pack of 6,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/5131Cn2qlvS._AC_UL320_.jpg,https://www.amazon.in/Schesir-Chicken-fillets-Multipack-Canned/dp/B0992MJ48D/ref=sr_1_2009?qid=1679214663&s=pet-supplies&sr=1-2009,4.3,8,₹521,₹549
"VetMantra MMC 5 KG, Mineral Mixture for Cow, Buffalo,Sheep,Goat and Other Large and Small Animals for Higher Milk Producti...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61hyULkwSOL._AC_UL320_.jpg,https://www.amazon.in/VetMantra-Mineral-Production-Reproduction-Efficiency/dp/B09MTZHP45/ref=sr_1_2010?qid=1679214663&s=pet-supplies&sr=1-2010,3.8,32,₹680,"₹1,067"
amiciTools Copper Winding 18 W Submersible Water Pump with 1 Year Warranty and 1.5m Power Cord,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71RPgtTc1qL._AC_UL320_.jpg,https://www.amazon.in/Amicikart-Manthan-Submersible-Lifting-Included/dp/B07BNDKPV2/ref=sr_1_2011?qid=1679214663&s=pet-supplies&sr=1-2011,4.1,270,₹563.31,₹900
"Urban Platter FIFO Food Grade Leak Proof PET Sauce Squeeze Bottle, 450ml / 15.87 fl.oz [for Thick Condiment, Sauces, Dress...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31U98CiZRmL._AC_UL320_.jpg,https://www.amazon.in/Urban-Platter-Squeeze-Condiment-Dressings/dp/B07P78M9W9/ref=sr_1_2012?qid=1679214663&s=pet-supplies&sr=1-2012,4.2,50,,₹320
THREE DOT Water Bowl Bottle Sipper Portable Aqua Dog Outdoor Travel Water Bottle Bowl 18-oz Dog Bottle Auto Dog Mug for Pets,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41cAA6O0ccL._AC_UL320_.jpg,https://www.amazon.in/THREE-DOT-Bottle-Portable-Outdoor/dp/B08W1ZTKY3/ref=sr_1_2013?qid=1679214663&s=pet-supplies&sr=1-2013,3.8,501,₹297,₹599
"Choostix Natural Dog Treat, 450g (Pack of 2)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71sim0M9wcL._AC_UL320_.jpg,https://www.amazon.in/Choostix-Natural-Treat-450g-Pack/dp/B074MJ7VJD/ref=sr_1_2014?qid=1679214663&s=pet-supplies&sr=1-2014,4.0,120,₹340,₹400
KSK 2-Pic Bird Toys Parrot Bird Swing Toys with Colorful Wood Beads Bells and Wooden Pet Bird Cag Hammock Hanging Perch fo...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61oxR90q6+L._AC_UL320_.jpg,https://www.amazon.in/KSK-Lovebirds-Decorative-Accessories-Parakeets/dp/B09QLVPC4V/ref=sr_1_2015?qid=1679214663&s=pet-supplies&sr=1-2015,4.1,42,₹199,₹600
Banshika Fountain for Motor Submersible Aquarium Pond Spare Replacement Pump with Multicolored 4 LED (Ac 220V 3W) (Motor),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61qVFm9MpLL._AC_UL320_.jpg,https://www.amazon.in/Banshika-Fountain-Submersible-Replacement-Multicolored/dp/B09SDGT41M/ref=sr_1_2016?qid=1679214663&s=pet-supplies&sr=1-2016,4.2,17,₹269,₹599
