name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Dr. Sheth's Shea Butter & Vitamin E Body Lotion, pH Balancing Moisturizer For Deep Nourishment & Hydration For Dry Skin, 2...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51nf50YB4fL._AC_UL320_.jpg,https://www.amazon.in/Dr-Sheths-Shea-Butter-Vitamin/dp/B0BDS83ZQ6/ref=sr_1_4245?qid=1679214982&s=beauty&sr=1-4245,4.0,69,₹245,₹299
"Parachute Advansed Onion Hair Oil, Hair Growth Oil, Reduces hairfall, 200ml & Livon Hair Serum for Dry and Rough Hair, 24-...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61HIb7pPWaL._AC_UL320_.jpg,https://www.amazon.in/Parachute-Advansed-hairfall-frizz-free-Smoothness/dp/B0B46TZ15W/ref=sr_1_4246?qid=1679214982&s=beauty&sr=1-4246,3.9,55,₹210.89,₹559
"Makeup Mania 140 Pcs Large Waxing Strips, Non-Woven Hair Removal Plain Waxing Strips - Ivory 140 Pcs",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61ZheSgF9lL._AC_UL320_.jpg,https://www.amazon.in/Makeup-Mania-Plain-Waxing-Strips/dp/B01LZ8RVK6/ref=sr_1_4247?qid=1679214982&s=beauty&sr=1-4247,4.0,"1,719",₹225,₹400
"Wet n Wild, Mega Clear Mascara, Transparent Mascara that Hydrates and Nourishes the Eyelashes for a Natural Effect, Specia...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51C6dIOcWVL._AC_UL320_.jpg,https://www.amazon.in/Wet-Wild-Megaclear-Mascara-Clear/dp/B011LN3JFM/ref=sr_1_4248?qid=1679214982&s=beauty&sr=1-4248,3.7,"1,349",₹229,₹250
BEAUTRISTRO 3PC Satin silk Scrunchies | 3 Pcs Standard Size Scrunchies - Silk Satin Scrunchies for Hair - Jumbo Scrunchies...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/41tyjECIs8L._AC_UL320_.jpg,https://www.amazon.in/BEAUTRISTRO-Satin-silk-Scrunchies-Standard/dp/B0BBR6KWGN/ref=sr_1_4249?qid=1679214982&s=beauty&sr=1-4249,4.3,22,₹109,₹999
"Skudgear Toe Separators - 1 Pair (White, Free Size) | Toe Straighteners | Bunion Relief | Relaxing Toes | Hammer Toe Strai...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/31wIVdQkp3L._AC_UL320_.jpg,https://www.amazon.in/Skudgear-Separators-Corrector-Straightener-Stretcher/dp/B07N7BVVSR/ref=sr_1_4250?qid=1679214982&s=beauty&sr=1-4250,3.7,392,₹188,₹699
Anshri Ice Cube Roller For Face I Skin Care Ice Roller | Face Neck Eyes Roller | Natural Glow | Reusable Facial Treatment ...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/31LRBkkIT9L._AC_UL320_.jpg,https://www.amazon.in/Anshri-Natural-Reusable-Treatment-MultiColour/dp/B0BRNMJCRM/ref=sr_1_4251?qid=1679214982&s=beauty&sr=1-4251,3.2,20,₹99,₹149
"Engage One Soul Gender-free Perfume, Unisex, Long Lasting, Citrus and Spicy, Free Tester with pack, 100ml",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51JKeI8WTXL._AC_UL320_.jpg,https://www.amazon.in/Engage-Gender-free-Perfume-Unisex-Lasting/dp/B0BCJYQ8MD/ref=sr_1_4252?qid=1679214982&s=beauty&sr=1-4252,3.8,67,₹418,₹575
"ROZIA Pro comb brush for women Boar Bristles Round Hair Brush, Thermal Ceramic & Ionic Tech & Anti-Static, Roller Hairbrus...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/71dj3gRBtEL._AC_UL320_.jpg,https://www.amazon.in/Bristles-Thermal-Anti-Static-Hairbrush-Straightening/dp/B081684WPQ/ref=sr_1_4253?qid=1679214982&s=beauty&sr=1-4253,3.9,"2,141",₹389,₹449
Royalstar Derma 15 Skin Specialist Cream 25g Dark Circle Remover Herbal Ayurvedic Cream,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/41O3dQV2qTL._AC_UL320_.jpg,https://www.amazon.in/Royal-Star-Derma-Specialist-Cream/dp/B09BRFR3PX/ref=sr_1_4254_mod_primary_new?qid=1679214982&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4254,4.0,72,₹200,₹299
"Yardley London Country Breeze Compact Perfume for Women, 18ml",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61ZrE1CRSgL._AC_UL320_.jpg,https://www.amazon.in/Yardley-London-Country-Compact-Perfume/dp/B07K2LRC1X/ref=sr_1_4255?qid=1679214982&s=beauty&sr=1-4255,4.2,427,₹63,₹70
"Mahi Women's , Girl's Alloy Rose Gold Plated Dual Heart Pendant for mom with Crystal Stones white colour",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61aVB6lQSbL._AC_UL320_.jpg,https://www.amazon.in/Mahi-Plated-Pendant-Crystal-PS1101698Z/dp/B083P1BD2X/ref=sr_1_4256?qid=1679214982&s=beauty&sr=1-4256,3.8,974,₹173,"₹1,199"
Generic Inoa hair color Developer 20 vol 6% Oxydant ammonia free,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/410DvoxLewL._AC_UL320_.jpg,https://www.amazon.in/Generic-color-Developer-Oxydant-ammonia/dp/B0BSX8VXW8/ref=sr_1_4257?qid=1679214982&s=beauty&sr=1-4257,2.7,3,₹630,"₹1,125"
"Bella Vita Organic Chakra Cleansing Body Wash Shower Gel Aura Boosting Positivity with Himalayan Rock Salt, Real Coffee Be...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61wVQf3PW7L._AC_UL320_.jpg,https://www.amazon.in/Bella-Vita-Organic-Cleansing-Positivity/dp/B088BLDD3H/ref=sr_1_4258?qid=1679214982&s=beauty&sr=1-4258,4.0,"1,386",₹198,₹299
VEGA Wide Teeth Shampoo Comb Handcrafted Tortoise Shell Pattern Large Sized,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61sZimMDVKL._AC_UL320_.jpg,https://www.amazon.in/Vega-Tortoise-Shell-Large-Shampoo/dp/B008TO9CVW/ref=sr_1_4259?qid=1679214982&s=beauty&sr=1-4259,4.6,"1,079",₹223,₹260
DOCOSS-16 IN 1 Proffesional Stainless Steel Manicure Pedicure Kit For Women Pedicure Tools Set Nail Cutter Grooming Kit Wi...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/71g9maLiGWL._AC_UL320_.jpg,https://www.amazon.in/Proffesional-Stainless-Steel-Manicure-Set/dp/B08QW7TDCC/ref=sr_1_4260?qid=1679214982&s=beauty&sr=1-4260,4.2,407,₹474,₹995
"Mamaearth Rice Day Cream for daily use, With Rice Water & Niacinamide for Glass Skin - 50 g",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/41kNUk0lUtL._AC_UL320_.jpg,https://www.amazon.in/Mamaearth-Cream-daily-Water-Niacinamide/dp/B09Z61VYJY/ref=sr_1_4261?qid=1679214982&s=beauty&sr=1-4261,3.9,197,₹556,₹599
"Mamaearth Bye Bye Acne Face Cream Face Moisturizer For Acne Prone Skin, with Willow Bark Extract & Salicylic Acid For Clea...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/41Nw4OFmxwL._AC_UL320_.jpg,https://www.amazon.in/Mamaearth-Moisturizer-Willow-Extract-Salicylic/dp/B09R5227VS/ref=sr_1_4262?qid=1679214982&s=beauty&sr=1-4262,3.8,211,₹389,₹399
PILGRIM Amazonian Patuá & Keratin Hair SMOOTHING CONDITIONER for Dry & frizzy hair with Sacha Inchi | Hair conditioner for...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51SdXx-5FcL._AC_UL320_.jpg,https://www.amazon.in/Amazonian-SMOOTHING-CONDITIONER-conditioner-Silicone/dp/B0BM61RZ9Z/ref=sr_1_4263?qid=1679214982&s=beauty&sr=1-4263,4.3,71,₹340,₹400
Rivela Dermascience Deep Clean Foaming Facial Cleanser By Cipla | Removes Dead Skin Cells | Makes Skin Supple and Smooth |...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51Xylw8ZolL._AC_UL320_.jpg,https://www.amazon.in/Rivela-Dermascience-Foaming-Cleanser-Removes/dp/B09YMGZKSP/ref=sr_1_4264?qid=1679214982&s=beauty&sr=1-4264,4.3,89,₹250,₹399
DERMATOUCH 3% Vitamin C Face Wash for Glowing Skin | Bright & Firm Skin | Anti-aging Face Wash for Women & Men - 70G,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61AY3YAN7pL._AC_UL320_.jpg,https://www.amazon.in/DERMATOUCH-Vitamin-Glowing-Bright-Anti-aging/dp/B0BTHW57SL/ref=sr_1_4265?qid=1679214982&s=beauty&sr=1-4265,4.8,124,₹223,₹299
The Derma Co Anti-Acne Regimen Combo - 1% Salicylic Acid Gel Face Wash (100 ml) + 2% Salicylic Acid Serum (30 ml),beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51HlLxLh5oL._AC_UL320_.jpg,https://www.amazon.in/Derma-Co-Anti-Acne-Regimen-Combo/dp/B0B2PY2WGH/ref=sr_1_4266?qid=1679214982&s=beauty&sr=1-4266,3.9,47,₹701,₹798
Dot & Key Vitamin C Moisturizer For face with Vitamin E for Glowing Skin I For Pigmentation and Dark Spot Removal Moisturi...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/519-Yr0q2IL._AC_UL320_.jpg,https://www.amazon.in/Vitamin-Moisturizer-Glowing-Pigmentation-Removal/dp/B0B71RWZ8V/ref=sr_1_4267?qid=1679214982&s=beauty&sr=1-4267,4.1,63,₹374,₹499
Dot & Key Glow Revealing Vitamin C Serum Concentrate | Vitamin C Face Serum with Hyaluronic Acid | Face Serum for Glowing ...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51TK3IRU6CL._AC_UL320_.jpg,https://www.amazon.in/Revealing-Vitamin-Concentrate-vitamin-hyaluronic/dp/B097K5BVM5/ref=sr_1_4268?qid=1679214982&s=beauty&sr=1-4268,4.1,134,₹385,₹795
"moha: Aloe Vera Gel Enriched With Rose & Cucumber For Face & Skin | Pure & Natural Face Gel For Preventing Pimples & Acne,...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51BP3ohUE9L._AC_UL320_.jpg,https://www.amazon.in/moha-Aloe-vera-enriched-Cucumber/dp/B07YQPS3XR/ref=sr_1_4269?qid=1679214982&s=beauty&sr=1-4269,4.1,"1,700",₹84,₹99
"Licel Lice & Nits Killer Oil | Herbal Lice Killer Oil | Kills Lice, Eggs and Nits Naturally | Proven and Tested for 5 deca...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61pXDFxtmyL._AC_UL320_.jpg,https://www.amazon.in/SujanilS-Licel-Herbal-Lice-Killer/dp/B01GCB8700/ref=sr_1_4270?qid=1679214982&s=beauty&sr=1-4270,3.9,655,₹349,₹375
"WOW Skin Science Vitamin C Face Wash In Paper Tube (Eco Friendly Packaging) - No Parabens, Sulphate, Silicones & Color - 1...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51L2RomEztL._AC_UL320_.jpg,https://www.amazon.in/WOW-Skin-Science-Friendly-Packaging/dp/B09HZHPCR9/ref=sr_1_4271?qid=1679214982&s=beauty&sr=1-4271,4.0,698,₹209,₹249
Modicare Essensual Instante Tea Tree Oil with Vitamin E (15 Ml),beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/31bE5OFG-lL._AC_UL320_.jpg,https://www.amazon.in/MODICARE-ESSENSUAL-INSTANTE-TREE-VITAMIN/dp/B089GFJTHL/ref=sr_1_4272_mod_primary_new?qid=1679214982&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4272,4.1,688,₹275,₹355
Kimirica Five Elements Premium Body wash with the goodness of Tangerine & Green Tea | 100% Vegan & Paraben Free Shower Gel...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/719qhOX104L._AC_UL320_.jpg,https://www.amazon.in/Kimirica-Elements-Tangerine-Shower-Paraben/dp/B0899ZY46M/ref=sr_1_4321?qid=1679214984&s=beauty&sr=1-4321,4.3,157,₹446,₹525
"Traditional Pure Goat Milk Melt And Pour Soap Base, 1 Kg",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/71YhuOS57XL._AC_UL320_.jpg,https://www.amazon.in/RIBS-INTERNATIONAL-Goat-Milk-Paraben/dp/B07KRDZFQ7/ref=sr_1_4322?qid=1679214984&s=beauty&sr=1-4322,4.1,"1,374",₹423,₹499
"Aromacare Pearl Glow Night Cream For All Skin Type, 15g",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/71V75s9p+nL._AC_UL320_.jpg,https://www.amazon.in/AROMACARE-PERL-GLOW-NIGHT-CREAM/dp/B08NXVH7YH/ref=sr_1_4323_mod_primary_new?qid=1679214984&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4323,4.2,122,₹620,₹649
"Hair Dryer, 2000 Watts Professional Hot and Cold Hair Dryers with 2 Switch Speed Setting and Thin Styling Nozzle,Diffuser,...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/31lyJuQiW4L._AC_UL320_.jpg,https://www.amazon.in/Professional-Dryers-Setting-Styling-Diffuser/dp/B0BSR5ZH4D/ref=sr_1_4324?qid=1679214984&s=beauty&sr=1-4324,4.2,84,₹639,"₹1,899"
Oilanic Nail Strong Growth Serum For Shiny & Stronger Nails Growth And Cuticle Care Pack of 1 of 30ML,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61K23Y5aYPL._AC_UL320_.jpg,https://www.amazon.in/Oilanic-Strong-Growth-Stronger-Cuticle/dp/B0BV2Q9B7Q/ref=sr_1_4325?qid=1679214984&s=beauty&sr=1-4325,2.5,2,₹197,₹400
"Pantene Advanced Hair Fall Solution Long Black Shampoo, 650 ml",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61ctbXox-VL._AC_UL320_.jpg,https://www.amazon.in/Pantene-Advanced-Solution-Black-Shampoo/dp/B07SRT4SGY/ref=sr_1_4326?qid=1679214984&s=beauty&sr=1-4326,4.2,"1,134",₹484,₹645
"Khadi Omorose Neem Leaves Powder, 100 Grams",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/81Nbx1uqnUL._AC_UL320_.jpg,https://www.amazon.in/KHADI-Omorose-Neem-Powder-100/dp/B07252NV28/ref=sr_1_4327?qid=1679214984&s=beauty&sr=1-4327,4.0,393,₹150,₹200
"Nivea Deodorant, Fresh Flower for Women, 150ml",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/410-qrd5wBL._AC_UL320_.jpg,https://www.amazon.in/Nivea-Fresh-Flower-Deodorant-Women/dp/B016MBF2P8/ref=sr_1_4328?qid=1679214984&s=beauty&sr=1-4328,4.2,"9,267",,₹199
Mamaearth Onion Oil Scalp Serum with Onion Oil & Niacinamide for Healthy Hair Growth – 50ml,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61gHsMPuCFL._AC_UL320_.jpg,https://www.amazon.in/Mamaearth-Onion-Niacinamide-Healthy-Growth/dp/B08KSBNZSL/ref=sr_1_4329?qid=1679214984&s=beauty&sr=1-4329,4.0,"1,781",₹538,₹599
"The Body Shop Vegan Shea Intense Repair Shampoo, 250 Ml",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/71ORE37hqKL._AC_UL320_.jpg,https://www.amazon.in/Body-Shop-Butter-Replenishing-Shampoo/dp/B07MLXPT9L/ref=sr_1_4330?qid=1679214984&s=beauty&sr=1-4330,4.1,587,₹516,₹745
Dove Cream Beauty Bathing Bar - 75g Pack,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/71BEmlQnFmL._AC_UL320_.jpg,https://www.amazon.in/Dove-Cream-Beauty-Bathing-Bar/dp/B00V867JYU/ref=sr_1_4331?qid=1679214984&s=beauty&sr=1-4331,4.5,221,₹48,₹65
"Khadi Omorose Henna Leaves Powder, 100g - Green (Pack of 4)",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/81SZerLe4XL._AC_UL320_.jpg,https://www.amazon.in/Khadi-Mehendi-Leaves-Powder-HERBAL/dp/B075L3QQP4/ref=sr_1_4332?qid=1679214984&s=beauty&sr=1-4332,4.3,793,₹280,₹320
ANAMAX Hair Fibers for Thinning Hair - 100% Undetectable Natural Formula - Completely Conceals Hair Loss in 15 Seconds -(B...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61tEMOsxthL._AC_UL320_.jpg,https://www.amazon.in/ANAMAX-Hair-Fibers-Thinning-Undetectable/dp/B08348G984/ref=sr_1_4333?qid=1679214984&s=beauty&sr=1-4333,3.8,556,₹379,"₹2,000"
ZAVERI PEARLS Gold Tone Kundan & Pearls Traditional Earring & Maangtikka Set For Women-ZPFK8541,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/71KVEoaT3QL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Pearls-Kundan-Jewellery-ZPFK8541/dp/B07PB53X68/ref=sr_1_4334?qid=1679214984&s=beauty&sr=1-4334,4.1,"2,555",₹415,"₹1,997"
"Steamer For Cold And Cough Nano-Cure Facial Iconic Cleanser with Nano-Ionic Technology, Steam breath machine for Adults/Ki...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/41FoJKQ-AjL._AC_UL320_.jpg,https://www.amazon.in/Steamer-Nano-Ionic-Technology-SONORO-KATE/dp/B0BSV7PP3D/ref=sr_1_4335?qid=1679214984&s=beauty&sr=1-4335,4.5,25,₹799,"₹1,899"
"Bio-Oil Natural 100% Natural Skincare Oil for Glowing Skin, Acne Scar Removal, Pigmentation and Stretch Marks with Organic...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61ueYbedBxL._AC_UL320_.jpg,https://www.amazon.in/Bio-Oil-Natural-Skincare-Pigmentation-Sunflower/dp/B09N9813TS/ref=sr_1_4336?qid=1679214984&s=beauty&sr=1-4336,3.9,152,₹270,₹300
Plum Vitamin C Foaming Face Wash with Mandarin | For Glowing Skin | For Gentle Cleansing | For Hyperpigmentation & Dull Sk...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/411c2k9WfZL._AC_UL320_.jpg,https://www.amazon.in/Plum-Cleansing-Hyperpigmentation-Sulphate-Free-Transparent/dp/B09RK845N6/ref=sr_1_4337?qid=1679214984&s=beauty&sr=1-4337,4.2,195,₹315,₹375
Trichup Hair Fall Control Herbal Hair Shampoo (400 ml) (Pack of 2),beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/617NDGa1PPL._AC_UL320_.jpg,https://www.amazon.in/Trichup-Control-Herbal-Shampoo-Golden/dp/B07QW8HWTM/ref=sr_1_4338_mod_primary_new?qid=1679214984&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4338,4.2,682,₹335,₹450
Lotus Professional PhytoRx Whitening & Brightening Skin Care Combo | Day Cream 50g | Night Cream 50g | Free Face Wash 80g...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/41z91eWLIWL._AC_UL320_.jpg,https://www.amazon.in/Lotus-Professional-PhytoRx-Whitening-Brightening/dp/B09YVC2PGH/ref=sr_1_4339?qid=1679214984&s=beauty&sr=1-4339,4.2,67,"₹1,219","₹1,390"
Park Avenue - Cool Blue Lather Shaving Cream 60g with Free 40% (60g + 24g =84g),beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51MXk0HFk8L._AC_UL320_.jpg,https://www.amazon.in/Park-Avenue-Lather-Shaving-Cream/dp/B00HVVX1E8/ref=sr_1_4340_mod_primary_new?qid=1679214984&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4340,4.4,406,₹59,₹69
Bombay Shaving Co Beard Care Gift Hamper for Men | Gift Set for Men | Beard Grooming Kit for Men | Beard Care Kit for Men...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/71mmOIxa6AL._AC_UL320_.jpg,https://www.amazon.in/Bombay-Shaving-Company-Beard-Starter/dp/B07DW5RR5D/ref=sr_1_4341?qid=1679214984&s=beauty&sr=1-4341,4.0,"2,279",₹499,₹995
Gillette Sensor Excel Comfort Razor Blades10,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51I8YBkbqsL._AC_UL320_.jpg,https://www.amazon.in/Gillette-Sensor-Comfort-Blades-Product/dp/B01KOK01M2/ref=sr_1_4342_mod_primary_new?qid=1679214984&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4342,4.6,102,₹920,"₹1,299"
"AGARO HC8001 Hair Curler With 10MM Barrel, Rod, Tong, Chopstick Hair Curler, Ceramic Coated Plates, Cool Touch Tip, Fast H...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/41hvhabEfyL._AC_UL320_.jpg,https://www.amazon.in/AGARO-HC-8001-Chopstick-Heating-Technology/dp/B07W11P8P9/ref=sr_1_4343?qid=1679214984&s=beauty&sr=1-4343,4.2,"2,125",,
IKONIC Blaze Black Hair Dryer - 1800 Watts,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51qQ+9p5rCL._AC_UL320_.jpg,https://www.amazon.in/Ikonic-Blaze-Hair-Dryer-Black/dp/B081QDXVFR/ref=sr_1_4344?qid=1679214984&s=beauty&sr=1-4344,4.4,962,"₹1,789","₹2,300"
"Enchanteur Romantic Perfumed Soap, 75g (Buy 3 Get 1) with Roses & Jasmine Extracts",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61bNV2atcmL._AC_UL320_.jpg,https://www.amazon.in/Enchanteur-Romantic-Perfumed-Jasmine-Extracts/dp/B07XS68FD6/ref=sr_1_4345?qid=1679214984&s=beauty&sr=1-4345,4.0,"1,522",₹190,₹196
"HUDA GIRL Natural Hairline Powder, Hair Shading Sponge Pen, Hairline Shadow Powder Stick, Quick Root Touch-Up, Waterproof ...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61iysMaPEhL._AC_UL320_.jpg,https://www.amazon.in/HUDA-GIRL-Hairline-Waterproof-Concealer/dp/B0BSR3JHD1/ref=sr_1_4346?qid=1679214984&s=beauty&sr=1-4346,3.0,24,₹399,₹499
"Mustela Gentle Cleansing Body Gel, White, 500 ml",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61MlhRFmGrL._AC_UL320_.jpg,https://www.amazon.in/mustela-Gentle-Cleansing-Body-16-9/dp/B01MFDIAQM/ref=sr_1_4347?qid=1679214984&s=beauty&sr=1-4347,4.6,"7,249",₹951,"₹1,075"
Denver Black Code Talcum Powder 300GM Each - (Pack of 2) | Scented Talc for Men,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61j7GroH7ZL._AC_UL320_.jpg,https://www.amazon.in/Denver-Blackcode-Talcum-powder-300gm/dp/B07PDN4C2Z/ref=sr_1_4348?qid=1679214984&s=beauty&sr=1-4348,4.4,340,₹279,₹398
"Acrofy, Moisturizer for Acne-Prone Skin, Sebum Control Formula, Helps Reduce Acne Redness, Oil-Free, Matte Effect, 24 Hour...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61QFWF-7XyL._AC_UL320_.jpg,https://www.amazon.in/DRREDDYS-Acrofy-Acne-Lotion/dp/B06ZZRYZMT/ref=sr_1_4349?qid=1679214984&s=beauty&sr=1-4349,4.1,586,₹583,₹627
"7 Days Stretch Marks Scar removal cream oil in during after pregnancy delivery women,organic Bio Oil for to remove Hyperpi...",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/71t9h6Uj50L._AC_UL320_.jpg,https://www.amazon.in/Days-stretch-mark-oil-moms/dp/B08XZGHM74/ref=sr_1_4350?qid=1679214984&s=beauty&sr=1-4350,3.3,314,₹268,₹599
BOMBAE Foldable Hair Removal Razor For Women (Pack of 3) | Easy Facial Hair Removal At Home | Gentle on Skin| Dermaplaning...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/71sEFfgrVpL._AC_UL320_.jpg,https://www.amazon.in/Bombay-Shaving-Company-Foldable-Removal/dp/B09739MCBQ/ref=sr_1_4351?qid=1679214984&s=beauty&sr=1-4351,4.1,665,,₹99
"Honeymagic Derma Roller (0.5mm, 1mm, 1.5mm) with 540 Titanium Needles For Scalp, Face and Beard (1.00mm)",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/516bZvfV2EL._AC_UL320_.jpg,https://www.amazon.in/Honeymagic-Roller-Titanium-Needles-1-00mm/dp/B0BWS3XFRQ/ref=sr_1_4352?qid=1679214984&s=beauty&sr=1-4352,4.2,10,₹179,₹249
Kama Sutra Spark Power Series Fragrance Body Spray 135ml,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51wUXHwiyjL._AC_UL320_.jpg,https://www.amazon.in/Kama-Sutra-Perfumed-Spray-Spark/dp/B01C7BDZ3I/ref=sr_1_4353_mod_primary_new?qid=1679214984&s=beauty&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-4353,3.9,74,₹110,₹220
"Colorbar Cosmetics Sindoor, Maroon, 3.8 ml",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/41KTZFLv54L._AC_UL320_.jpg,https://www.amazon.in/Colorbar-Cosmetics-Sindoor-Maroon-3-8/dp/B07L6R6WF5/ref=sr_1_4354?qid=1679214984&s=beauty&sr=1-4354,4.2,"2,811",₹94,₹145
TEMPERIA Tic Tac Hair Clips for Girls (Pack of 36pcs) (5cm) (Matte Black) - Tik Tak Pins for Women,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/717Wf+JAqLL._AC_UL320_.jpg,https://www.amazon.in/TEMPERIA-Clips-Girls-36pcs-Matte/dp/B0BPHRJYX8/ref=sr_1_4355?qid=1679214984&s=beauty&sr=1-4355,5.0,3,₹189,₹599
Acnos Black Round Diamond Dial with Latest Generation Purple & Rosegold Magnet Belt Analogue Watch for Women Pack of - 2 (...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/919YNrdn6dL._AC_UL320_.jpg,https://www.amazon.in/Acnos-Diamond-Generation-Rosegold-Analogue/dp/B0842WKQTC/ref=sr_1_4356?qid=1679214984&s=beauty&sr=1-4356,3.8,"2,955",₹345,"₹1,999"
"Yardley London Royal Red Rose Talc for Women, 250g",beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/61KGxIU6cyL._AC_UL320_.jpg,https://www.amazon.in/Yardley-London-Royal-Rose-Women/dp/B00G4UC350/ref=sr_1_4357?qid=1679214984&s=beauty&sr=1-4357,4.3,"2,673",₹195,₹230
La Roche-Posay Cicaplast Baume B5 Soothing Repairing Balm 40ml,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/51f8TZyxynL._AC_UL320_.jpg,https://www.amazon.in/ROCHE-POSAY-Cicaplast-Baume-Creme/dp/B0060OUV5Y/ref=sr_1_4358?qid=1679214984&s=beauty&sr=1-4358,4.6,"10,736","₹1,800","₹2,500"
Yellow Chimes 5 Pieces Combo Black Thread Knot with Oxidized Single Charms Base Metal Adjustable Evil Eye Anklets for Wome...,beauty & health,Beauty & Grooming,https://m.media-amazon.com/images/I/514EQgn-RvL._AC_UL320_.jpg,https://www.amazon.in/Yellow-Chimes-Oxidised-Adjustable-Anklets/dp/B089KM3BWL/ref=sr_1_4359?qid=1679214984&s=beauty&sr=1-4359,3.9,"1,757",₹187,₹999
